  id   | empty_count | full_count | sum 
  9829 |          13 |         92 | 105
  7508 |          14 |         91 | 105
  8667 |          12 |         93 | 105
  9822 |          15 |         90 | 105
  9819 |          13 |         92 | 105
  6977 |          12 |         93 | 105
  5968 |          14 |         91 | 105
  6148 |          16 |         89 | 105
  9304 |          13 |         92 | 105
  5975 |          13 |         92 | 105
  5980 |          13 |         92 | 105
    96 |           8 |         97 | 105
 11636 |          13 |         92 | 105
  6155 |          14 |         91 | 105
  7573 |          16 |         89 | 105
  8684 |           5 |        100 | 105
  6373 |          14 |         91 | 105
  5990 |          11 |         94 | 105
  9397 |          15 |         90 | 105
   273 |          13 |         92 | 105
  9712 |          11 |         94 | 105
  4253 |          11 |         94 | 105
  1933 |          13 |         92 | 105
  4078 |          14 |         91 | 105
  5266 |          14 |         91 | 105
  6968 |          14 |         91 | 105
  1820 |          12 |         93 | 105
  7511 |          13 |         92 | 105
  9415 |          10 |         95 | 105
  9419 |          14 |         91 | 105
  4243 |          13 |         92 | 105
 11683 |          13 |         92 | 105
  6021 |          14 |         91 | 105
  6541 |          13 |         92 | 105
  9603 |          10 |         95 | 105
  4089 |          12 |         93 | 105
  1900 |          13 |         92 | 105
  6474 |          14 |         91 | 105
  5766 |          14 |         91 | 105
  5752 |          14 |         91 | 105
  2557 |          12 |         93 | 105
 10844 |          13 |         92 | 105
  4912 |          12 |         94 | 106
  7283 |          14 |         92 | 106
  7261 |          14 |         92 | 106
  3198 |          12 |         94 | 106
  3810 |          13 |         93 | 106
  7213 |          13 |         93 | 106
  7194 |          11 |         95 | 106
   485 |          14 |         92 | 106
  7150 |          13 |         93 | 106
  7149 |          13 |         93 | 106
  7145 |          12 |         94 | 106
  4685 |          13 |         93 | 106
  7094 |          14 |         92 | 106
  7088 |          13 |         93 | 106
  7077 |          14 |         92 | 106
  7462 |          14 |         92 | 106
  3325 |          12 |         94 | 106
  3326 |          13 |         93 | 106
  3327 |           8 |         98 | 106
   498 |          13 |         93 | 106
  7013 |          13 |         93 | 106
  3760 |          13 |         93 | 106
 11460 |          12 |         94 | 106
  6905 |          12 |         94 | 106
  3758 |          13 |         93 | 106
  3423 |          12 |         94 | 106
  6890 |          14 |         92 | 106
  6558 |          13 |         93 | 106
 11418 |          13 |         93 | 106
  3471 |          14 |         92 | 106
  3743 |          14 |         92 | 106
  6838 |          14 |         92 | 106
  4495 |          13 |         93 | 106
  3511 |          14 |         92 | 106
  6805 |          14 |         92 | 106
  3521 |          12 |         94 | 106
   219 |          12 |         94 | 106
  6787 |          14 |         92 | 106
  6776 |          13 |         93 | 106
  3551 |          13 |         93 | 106
  3733 |          14 |         92 | 106
  6695 |          13 |         93 | 106
  3629 |          13 |         93 | 106
 11429 |          13 |         93 | 106
  3652 |          12 |         94 | 106
  6663 |          13 |         93 | 106
 11419 |          12 |         94 | 106
  3682 |          14 |         92 | 106
  6832 |          12 |         94 | 106
  6622 |          13 |         93 | 106
  4485 |          12 |         94 | 106
 10961 |          12 |         94 | 106
   292 |          14 |         92 | 106
  4723 |          13 |         93 | 106
 10916 |          13 |         93 | 106
   614 |          12 |         94 | 106
 10886 |          13 |         93 | 106
 10882 |          11 |         95 | 106
 10864 |          12 |         94 | 106
 10802 |          14 |         92 | 106
 10782 |          13 |         93 | 106
  4444 |          11 |         95 | 106
 10742 |          14 |         92 | 106
 10740 |          15 |         91 | 106
  5565 |          11 |         95 | 106
  4441 |          14 |         92 | 106
 10714 |          13 |         93 | 106
   701 |          12 |         94 | 106
   718 |          11 |         95 | 106
   726 |          14 |         92 | 106
 10663 |          11 |         95 | 106
 10638 |          14 |         92 | 106
 10630 |          10 |         96 | 106
 10622 |          13 |         93 | 106
   785 |          11 |         95 | 106
  4762 |          13 |         93 | 106
  4432 |          13 |         93 | 106
 10538 |          13 |         93 | 106
 10535 |          10 |         96 | 106
   833 |          12 |         94 | 106
   838 |          14 |         92 | 106
 10470 |          13 |         93 | 106
   865 |          13 |         93 | 106
   868 |          13 |         93 | 106
  4400 |          13 |         93 | 106
  5811 |          14 |         92 | 106
 10432 |           8 |         98 | 106
 10412 |          11 |         95 | 106
  4378 |          11 |         95 | 106
 11355 |          13 |         93 | 106
 10378 |          12 |         94 | 106
 10374 |          13 |         93 | 106
 10370 |          12 |         94 | 106
  4372 |          10 |         96 | 106
   964 |          13 |         93 | 106
   967 |          11 |         95 | 106
   975 |          14 |         92 | 106
  4810 |          13 |         93 | 106
  4814 |          13 |         93 | 106
  1053 |          13 |         93 | 106
 10204 |          12 |         94 | 106
  5309 |           9 |         97 | 106
 10191 |          12 |         94 | 106
  1077 |          14 |         92 | 106
 10187 |          13 |         93 | 106
 10173 |          14 |         92 | 106
 10156 |          13 |         93 | 106
 10139 |          13 |         93 | 106
 10094 |          14 |         92 | 106
 10078 |          12 |         94 | 106
  5907 |          11 |         95 | 106
  1165 |          11 |         95 | 106
  1177 |          13 |         93 | 106
  4310 |          13 |         93 | 106
  5915 |          13 |         93 | 106
  9956 |          14 |         92 | 106
  1213 |          13 |         93 | 106
  4843 |          14 |         92 | 106
  9908 |          12 |         94 | 106
  9892 |          13 |         93 | 106
 11358 |          13 |         93 | 106
  4276 |          13 |         93 | 106
  1260 |          13 |         93 | 106
  9788 |          11 |         95 | 106
  9757 |          13 |         93 | 106
  9727 |          13 |         93 | 106
  9725 |          13 |         93 | 106
  9710 |          12 |         94 | 106
  6001 |          13 |         93 | 106
  9649 |          14 |         92 | 106
  9647 |          12 |         94 | 106
  4656 |          14 |         92 | 106
 11681 |          14 |         92 | 106
  4236 |          14 |         92 | 106
  9592 |          13 |         93 | 106
  9585 |          11 |         95 | 106
  9572 |          13 |         93 | 106
  9570 |          11 |         95 | 106
  9567 |          14 |         92 | 106
  9551 |          12 |         94 | 106
  6026 |          13 |         93 | 106
  9530 |          12 |         94 | 106
  9526 |          14 |         92 | 106
  9524 |          12 |         94 | 106
  1393 |          15 |         91 | 106
  1420 |          12 |         94 | 106
  4225 |          13 |         93 | 106
  4221 |          13 |         93 | 106
  9448 |          14 |         92 | 106
  1466 |          14 |         92 | 106
  1481 |          12 |         94 | 106
  1484 |          13 |         93 | 106
   272 |          12 |         94 | 106
  4658 |          15 |         91 | 106
  4207 |          14 |         92 | 106
 11359 |          14 |         92 | 106
  5236 |          14 |         92 | 106
  6067 |          14 |         92 | 106
  1590 |          14 |         92 | 106
   105 |          13 |         93 | 106
  6103 |          12 |         94 | 106
  6106 |          13 |         93 | 106
  9116 |          13 |         93 | 106
  1622 |          15 |         91 | 106
  9102 |          12 |         94 | 106
  9069 |          14 |         92 | 106
  1655 |          14 |         92 | 106
  9043 |          13 |         93 | 106
  1683 |          14 |         92 | 106
  8990 |          14 |         92 | 106
  4137 |          13 |         93 | 106
  8982 |          14 |         92 | 106
  1730 |          14 |         92 | 106
 11646 |          13 |         93 | 106
  8909 |          12 |         94 | 106
  8849 |          14 |         92 | 106
  8825 |          14 |         92 | 106
  1840 |          14 |         92 | 106
  1844 |          14 |         92 | 106
  8807 |          13 |         93 | 106
  8805 |          13 |         93 | 106
  8782 |          14 |         92 | 106
  8761 |          14 |         92 | 106
  1880 |          12 |         94 | 106
  1881 |          14 |         92 | 106
    19 |          12 |         94 | 106
  8736 |          14 |         92 | 106
 11371 |          11 |         95 | 106
  1924 |          12 |         94 | 106
  8706 |          13 |         93 | 106
  1939 |          14 |         92 | 106
  5174 |          13 |         93 | 106
  2005 |          13 |         93 | 106
  8666 |          12 |         94 | 106
 11627 |          12 |         94 | 106
  8661 |          13 |         93 | 106
  4058 |          12 |         94 | 106
  8649 |          13 |         93 | 106
  2008 |          13 |         93 | 106
  5510 |          13 |         93 | 106
  5083 |          13 |         93 | 106
  5100 |          13 |         93 | 106
  8520 |          13 |         93 | 106
  2096 |          14 |         92 | 106
  4028 |          12 |         94 | 106
  4026 |          14 |         92 | 106
  2123 |           9 |         97 | 106
  5105 |          12 |         94 | 106
  5663 |          13 |         93 | 106
   345 |          12 |         94 | 106
